CustomerID,Age,Gender,City,is_Married,family_size,height,annual_income,job,is_physically_ok,has_taken_car_loan,preferable_fuel_choice,vehicle_choice
CusID_23656,26.0,Female,Taipei,Married,5.0,137.0,65030.0,Business,Yes,Yes,Diesel,Sports Sedan
CusID_23657,28.0,Not_Specified,Delhi,Married,6.0,160.0,104800.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_23658,31.0,Female,Delhi,Married,6.0,153.0,128460.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23659,33.0,Female,Florence,Single,1.0,158.0,37000.0,Service,Yes,Yes,Hybrid,Utility Vehicle
CusID_23660,17.0,Female,Chennai,Single,1.0,156.0,2800.0,Student,Yes,Yes,Hybrid,Compact Sedan
CusID_23661,20.0,Female,San Francisco,Single,1.0,147.0,6800.0,Service,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_23662,33.0,Female,Shinjuku,Married,5.0,141.0,84170.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_23663,22.0,Male,London,Married,5.0,173.0,36800.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23664,21.0,Female,San Francisco,Divorced,2.0,140.0,78500.0,Service,Yes,No,Hybrid,Utility Vehicle
CusID_23665,38.0,Female,Florence,Divorced,3.0,155.0,124100.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23666,37.0,Male,New York City,Married,3.0,143.0,110870.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_23667,31.0,Female,Mumbai,Married,2.0,162.0,148900.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_23668,35.0,Female,Kuala Lampur,,2.0,145.0,,Business,Yes,No,Petrol,Coupe
CusID_23669,23.0,Male,Florence,Divorced,3.0,168.0,158030.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23670,25.0,Female,Kolkata,Divorced,4.0,150.0,40600.0,Business,Yes,Yes,Petrol,Sedan
CusID_23671,35.0,Male,Shinjuku,Married,2.0,153.0,58130.0,Business,,Yes,Petrol,Sports Sedan
CusID_23672,22.0,Male,Barcelona,Divorced,4.0,160.0,107080.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_23673,38.0,Male,Barcelona,Divorced,4.0,155.0,138200.0,Service,Yes,No,Hybrid,Luxury Sedan
CusID_23674,16.0,Not_Specified,Berlin,Single,1.0,137.0,7300.0,Service,Yes,Yes,Hybrid,Compact Sedan
CusID_23675,15.0,Female,Vancouver,Single,1.0,157.0,4900.0,Student,Yes,Yes,Hybrid,Compact Sedan
CusID_23676,35.0,Male,Perth,Married,4.0,162.0,31200.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23677,36.0,Male,San Francisco,Single,1.0,179.0,84960.0,Business,Yes,Yes,Diesel,Sportscar
CusID_23678,32.0,Female,Los Angeles,Married,3.0,137.0,84000.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_23679,32.0,Not_Specified,Sydney,Married,5.0,,110210.0,Business,Yes,No,Petrol,Station Wagon
CusID_23680,30.0,Male,London,Married,5.0,165.0,148110.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23681,,Male,Kolkata,Single,1.0,173.0,7000.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_23682,59.0,Female,Vienna,Divorced,2.0,158.0,111700.0,Undisclosed,No,No,EV,Luxury Sedan
CusID_23683,34.0,Not_Specified,Taipei,Divorced,4.0,148.0,91740.0,Business,Yes,No,Petrol,Sports Utility Vehicle
CusID_23684,33.0,Female,Florence,Married,4.0,155.0,156170.0,Business,Yes,No,Diesel,Sports Sedan
CusID_23685,39.0,Male,Sydney,Divorced,3.0,140.0,159770.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_23686,33.0,Not_Specified,Barcelona,Single,1.0,138.0,89470.0,Business,Yes,Yes,Diesel,Sports Utility Vehicle
CusID_23687,16.0,Not_Specified,Budapest,Single,1.0,158.0,7600.0,Student,Yes,Yes,EV,Hatchback
CusID_23688,51.0,Female,Delhi,Divorced,4.0,140.0,46400.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23689,20.0,Male,Chennai,Single,1.0,157.0,3700.0,Service,Yes,Yes,Petrol,Hatchback
CusID_23690,22.0,,Perth,Divorced,3.0,155.0,50030.0,Business,Yes,Yes,Petrol,Sedan
CusID_23691,32.0,Female,Chennai,Divorced,4.0,130.0,339200.0,Undisclosed,No,No,,Luxury Sedan
CusID_23692,29.0,Female,Chennai,Married,6.0,158.0,158590.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_23693,29.0,Male,San Francisco,Single,1.0,167.0,14500.0,Student,Yes,Yes,Petrol,Crossover
CusID_23694,26.0,Female,Vancouver,Divorced,4.0,156.0,114900.0,Service,Yes,No,Hybrid,Station Wagon
CusID_23695,23.0,Female,Toronto,Single,1.0,152.0,126400.0,Service,Yes,No,,Convertible
CusID_23696,24.0,Female,Barcelona,Single,1.0,135.0,12800.0,Student,No,Yes,EV,Minivan
CusID_23697,28.0,Male,Perth,Married,3.0,144.0,104600.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_23698,23.0,Female,Budapest,Married,4.0,135.0,179400.0,Service,Yes,No,Diesel,Luxury Sedan
CusID_23699,30.0,Male,San Francisco,Married,2.0,134.0,66390.0,Business,No,Yes,Diesel,Pickup-Truck
CusID_23700,29.0,Not_Specified,New York City,Single,1.0,144.0,11800.0,Student,Yes,Yes,EV,Compact Utility Vehicle
CusID_23701,38.0,Male,Shinjuku,Married,4.0,158.0,176300.0,Service,Yes,No,Hybrid,Crossover
CusID_23702,34.0,Female,Los Angeles,Single,1.0,146.0,71790.0,Business,Yes,Yes,Diesel,Luxury Sedan
CusID_23703,39.0,Female,,Married,2.0,150.0,76210.0,Business,No,Yes,Diesel,Minivan
CusID_23704,27.0,Male,Kolkata,Married,2.0,162.0,132490.0,Business,Yes,No,Petrol,Sports Coupe
CusID_23705,32.0,Not_Specified,Paris,Married,5.0,145.0,70800.0,Business,Yes,Yes,Petrol,Crossover
CusID_23706,37.0,Male,Paris,Married,2.0,148.0,125400.0,Service,Yes,No,Hybrid,Crossover
CusID_23707,31.0,Female,Kuala Lampur,Married,2.0,150.0,141480.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23708,20.0,Female,Taipei,Single,1.0,148.0,6000.0,Student,Yes,Yes,Hybrid,Compact Sedan
CusID_23709,28.0,Male,Toronto,Married,4.0,144.0,124090.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_23710,39.0,Male,Munich,Divorced,3.0,180.0,30640.0,Business,Yes,Yes,Diesel,Crossover
CusID_23711,32.0,,Mumbai,Single,1.0,141.0,78620.0,Business,Yes,Yes,Diesel,Luxury Sedan
CusID_23712,27.0,Female,Kolkata,Single,1.0,135.0,29900.0,Service,Yes,Yes,Hybrid,Utility Vehicle
CusID_23713,17.0,Not_Specified,Budapest,Single,1.0,148.0,3900.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_23714,16.0,Female,San Francisco,Single,1.0,139.0,2200.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23715,27.0,Male,Berlin,Single,1.0,151.0,147000.0,Service,Yes,No,Petrol,Luxury Coupe
CusID_23716,39.0,Male,Los Angeles,Married,2.0,167.0,104260.0,Business,Yes,No,Petrol,Sports Sedan
CusID_23717,29.0,Female,Kolkata,Divorced,2.0,148.0,145000.0,Service,Yes,No,Diesel,Sports Coupe
CusID_23718,26.0,Male,Barcelona,Married,6.0,166.0,104520.0,Business,Yes,No,Diesel,Utility Vehicle
CusID_23719,43.0,Male,London,Married,5.0,156.0,32700.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23720,33.0,Female,Vancouver,Single,1.0,157.0,71120.0,Business,Yes,Yes,Diesel,Luxury Sedan
CusID_23721,26.0,Female,Los Angeles,Single,1.0,145.0,11100.0,Student,Yes,Yes,Hybrid,Sedan
CusID_23722,16.0,Female,Barcelona,Single,1.0,139.0,3500.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23723,31.0,Male,Barcelona,Married,6.0,178.0,134520.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23724,30.0,Female,Delhi,Single,1.0,160.0,109970.0,Business,Yes,No,Diesel,Luxury Coupe
CusID_23725,25.0,Not_Specified,Shinjuku,Single,1.0,148.0,62600.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_23726,24.0,Not_Specified,Vienna,Single,1.0,160.0,55300.0,Service,Yes,No,Diesel,Luxury Sedan
CusID_23727,24.0,Male,Shinjuku,Married,2.0,145.0,95270.0,Business,,No,Petrol,Sports Sedan
CusID_23728,54.0,Male,Kuala Lampur,Divorced,2.0,153.0,97300.0,Undisclosed,Yes,Yes,Diesel,Utility Vehicle
CusID_23729,19.0,Female,London,Single,1.0,147.0,7700.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23730,29.0,Female,London,Divorced,3.0,147.0,71630.0,Business,No,Yes,Petrol,Compact Utility Vehicle
CusID_23731,37.0,Female,Budapest,Married,2.0,162.0,38730.0,Business,Yes,Yes,Diesel,Sedan
CusID_23732,33.0,Male,Shinjuku,Married,4.0,158.0,127010.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_23733,26.0,Female,New York City,Married,4.0,135.0,74930.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_23734,23.0,Not_Specified,Sydney,Married,2.0,140.0,86510.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_23735,22.0,Female,Munich,Single,1.0,149.0,15100.0,Student,Yes,Yes,Hybrid,Sedan
CusID_23736,29.0,Female,Los Angeles,Divorced,2.0,150.0,102200.0,Service,Yes,No,Hybrid,Sports Coupe
CusID_23737,25.0,Female,Vienna,Single,1.0,150.0,190000.0,Service,Yes,No,Petrol,Convertible
CusID_23738,31.0,Female,Mumbai,Married,6.0,146.0,167300.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_23739,31.0,Female,Florence,Divorced,2.0,,49510.0,Business,Yes,Yes,Petrol,Coupe
CusID_23740,57.0,Female,Budapest,Divorced,4.0,148.0,52510.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_23741,21.0,Male,Toronto,Married,3.0,175.0,123050.0,Business,Yes,No,Petrol,Sports Coupe
CusID_23742,60.0,,Los Angeles,Divorced,4.0,136.0,124400.0,Service,Yes,No,Hybrid,Station Wagon
CusID_23743,44.0,Male,New York City,Married,5.0,151.0,161440.0,Business,Yes,No,,Sports Utility Vehicle
CusID_23744,22.0,Male,Shinjuku,Single,1.0,157.0,183200.0,Service,Yes,No,Hybrid,Luxury Coupe
CusID_23745,25.0,Not_Specified,Toronto,Single,1.0,153.0,117800.0,Service,Yes,No,Diesel,Luxury Coupe
CusID_23746,19.0,Not_Specified,Munich,Single,1.0,154.0,7700.0,Student,Yes,Yes,EV,Hatchback
CusID_23747,16.0,Male,London,Single,1.0,175.0,6600.0,Student,Yes,Yes,EV,Compact Utility Vehicle
CusID_23748,32.0,Male,Delhi,Single,1.0,172.0,127520.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_23749,32.0,Female,Los Angeles,Married,2.0,150.0,120410.0,Business,Yes,No,Diesel,Sports Sedan
CusID_23750,21.0,Female,Vancouver,Married,6.0,138.0,16100.0,Service,Yes,Yes,Petrol,Minivan
CusID_23751,27.0,Female,Delhi,Divorced,3.0,145.0,82570.0,Business,Yes,Yes,Petrol,Sedan
CusID_23752,17.0,Not_Specified,Chennai,Single,1.0,137.0,7000.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_23753,34.0,Male,Florence,Divorced,4.0,143.0,,Undisclosed,Yes,Yes,,Luxury Sedan
CusID_23754,32.0,Female,Perth,Single,1.0,136.0,52780.0,Business,Yes,Yes,Diesel,Luxury Sedan
CusID_23755,21.0,Not_Specified,San Francisco,Married,4.0,140.0,66900.0,Service,Yes,No,Petrol,Crossover
CusID_23756,31.0,Male,Florence,Married,2.0,148.0,126740.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_23757,37.0,Female,Kolkata,Divorced,2.0,163.0,64620.0,Business,Yes,Yes,Petrol,Coupe
CusID_23758,27.0,Female,Chennai,Divorced,2.0,144.0,89600.0,Service,Yes,No,Hybrid,Utility Vehicle
CusID_23759,29.0,Male,San Francisco,,1.0,165.0,14400.0,Student,Yes,,Petrol,Crossover
CusID_23760,22.0,Male,Kolkata,Married,6.0,179.0,160000.0,Service,Yes,No,Petrol,Sports Sedan
CusID_23761,28.0,Female,Chennai,Married,6.0,136.0,182200.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_23762,33.0,Male,Toronto,Married,3.0,146.0,140740.0,Business,Yes,No,Petrol,Sports Coupe
CusID_23763,22.0,Male,Toronto,Married,4.0,177.0,89500.0,Service,Yes,No,Diesel,Pickup-Truck
CusID_23764,30.0,Male,Chennai,Married,4.0,144.0,48600.0,Service,Yes,Yes,Hybrid,Crossover
CusID_23765,40.0,Male,Vancouver,Divorced,4.0,173.0,98200.0,Service,Yes,No,Diesel,Utility Vehicle
CusID_23766,39.0,Male,Berlin,Divorced,2.0,144.0,161300.0,Business,No,No,Petrol,Sports Utility Vehicle
CusID_23767,23.0,Not_Specified,New York City,Divorced,3.0,154.0,46550.0,Business,Yes,Yes,Petrol,Crossover
CusID_23768,32.0,Male,Vienna,Married,5.0,178.0,80400.0,Service,Yes,No,Hybrid,Crossover
CusID_23769,35.0,Female,Shinjuku,Married,5.0,159.0,109700.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_23770,28.0,Female,Kolkata,Married,6.0,153.0,84060.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_23771,52.0,Male,Los Angeles,Divorced,3.0,169.0,125360.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_23772,37.0,Female,Perth,Married,,138.0,136040.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23773,34.0,Male,Los Angeles,Married,3.0,172.0,117300.0,Service,Yes,No,Hybrid,Crossover
CusID_23774,37.0,Female,Mumbai,Married,2.0,144.0,52410.0,Business,Yes,Yes,Petrol,Crossover
CusID_23775,27.0,Female,London,Married,4.0,130.0,72300.0,Service,No,No,Hybrid,Station Wagon
CusID_23776,18.0,Female,New York City,Single,1.0,154.0,5500.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23777,36.0,Male,Perth,Divorced,3.0,172.0,191900.0,Undisclosed,Yes,No,Hybrid,Luxury Sedan
CusID_23778,47.0,Female,Vancouver,Married,6.0,148.0,,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23779,20.0,Not_Specified,Vancouver,Single,1.0,142.0,7400.0,Student,Yes,Yes,Petrol,Hatchback
CusID_23780,21.0,Not_Specified,Shinjuku,Divorced,3.0,153.0,69000.0,Service,Yes,No,Hybrid,Utility Vehicle
CusID_23781,23.0,Male,Munich,Single,1.0,175.0,15800.0,Student,Yes,Yes,Petrol,Crossover
CusID_23782,26.0,Not_Specified,Delhi,Married,5.0,139.0,36420.0,Business,Yes,Yes,Petrol,Crossover
CusID_23783,52.0,Female,New York City,Married,6.0,162.0,187200.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_23784,20.0,Male,Sydney,Single,1.0,159.0,2300.0,Student,Yes,Yes,EV,Hatchback
CusID_23785,46.0,Female,Berlin,Married,4.0,142.0,109740.0,Business,Yes,No,Petrol,Crossover
CusID_23786,35.0,Female,Vancouver,Married,6.0,140.0,36940.0,Business,Yes,Yes,Petrol,Sedan
CusID_23787,43.0,Male,Budapest,Married,4.0,142.0,43300.0,Service,Yes,Yes,Petrol,Sedan
CusID_23788,28.0,Female,Kuala Lampur,Married,3.0,,131060.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23789,34.0,Male,Munich,Married,4.0,174.0,136700.0,Service,Yes,No,Hybrid,Crossover
CusID_23790,23.0,Female,San Francisco,Married,2.0,154.0,134070.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23791,22.0,Female,Kuala Lampur,Married,4.0,162.0,157800.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_23792,15.0,Male,Toronto,Single,1.0,175.0,4400.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_23793,35.0,Female,Perth,Married,4.0,152.0,132700.0,,Yes,No,Diesel,Sports Sedan
CusID_23794,21.0,Female,Delhi,Divorced,3.0,154.0,116610.0,Business,No,No,Diesel,Utility Vehicle
CusID_23795,36.0,Male,Barcelona,Divorced,4.0,152.0,113490.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_23796,24.0,Male,Perth,Divorced,4.0,171.0,181000.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_23797,20.0,Male,London,Single,1.0,179.0,7400.0,Service,Yes,Yes,Petrol,Hatchback
CusID_23798,44.0,Female,Taipei,Divorced,4.0,138.0,96330.0,Business,Yes,No,Petrol,Sedan
CusID_23799,26.0,Male,Sydney,Single,1.0,159.0,11900.0,Student,Yes,Yes,Hybrid,Coupe
CusID_23800,21.0,Female,Shinjuku,Married,4.0,131.0,97000.0,Service,No,No,Diesel,Station Wagon
CusID_23801,39.0,Male,Perth,Married,6.0,141.0,80120.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_23802,31.0,Male,Kolkata,Divorced,4.0,149.0,112830.0,Business,Yes,No,Petrol,Sports Utility Vehicle
CusID_23803,53.0,Female,Vancouver,Divorced,3.0,139.0,165700.0,Service,Yes,No,Hybrid,Station Wagon
CusID_23804,25.0,Female,Vienna,Divorced,4.0,162.0,23800.0,Service,Yes,,Petrol,Compact Utility Vehicle
CusID_23805,27.0,Female,,Married,3.0,156.0,130170.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23806,28.0,Male,New York City,Married,3.0,154.0,87900.0,Service,Yes,No,Hybrid,Crossover
CusID_23807,27.0,Male,Sydney,Divorced,4.0,140.0,166700.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_23808,47.0,Female,Sydney,Divorced,4.0,158.0,77000.0,Service,Yes,No,Petrol,Utility Vehicle
CusID_23809,29.0,Male,Los Angeles,Divorced,2.0,158.0,99940.0,Business,Yes,No,Diesel,Crossover
CusID_23810,38.0,Female,Munich,Married,6.0,140.0,40110.0,Business,Yes,Yes,Diesel,Sedan
CusID_23811,21.0,Female,Berlin,Single,1.0,162.0,158700.0,Service,Yes,No,Hybrid,Convertible
CusID_23812,15.0,Not_Specified,Sydney,,1.0,145.0,4900.0,,Yes,Yes,EV,Hatchback
CusID_23813,25.0,Not_Specified,Paris,Single,1.0,146.0,83200.0,Service,Yes,No,Hybrid,Luxury Sedan
CusID_23814,33.0,Male,Toronto,Married,2.0,144.0,149570.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_23815,17.0,Male,New York City,Single,1.0,167.0,6600.0,Student,Yes,Yes,EV,Compact Utility Vehicle
CusID_23816,44.0,Male,Shinjuku,Divorced,3.0,151.0,38060.0,Business,Yes,Yes,Petrol,Sedan
CusID_23817,35.0,Female,Paris,Divorced,4.0,162.0,122720.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_23818,27.0,Female,Vienna,Married,4.0,147.0,134090.0,Business,Yes,No,Diesel,Sports Sedan
CusID_23819,42.0,Male,Kuala Lampur,Married,2.0,167.0,186200.0,Service,Yes,No,Petrol,Sports Sedan
CusID_23820,23.0,Male,Toronto,Single,1.0,141.0,15200.0,Student,Yes,,EV,Coupe
CusID_23821,19.0,Female,Los Angeles,Single,1.0,151.0,3800.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23822,35.0,Female,London,Single,1.0,154.0,43900.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_23823,27.0,Male,Budapest,Single,1.0,160.0,114800.0,Service,Yes,No,Petrol,Luxury Coupe
CusID_23824,25.0,Female,Florence,Single,1.0,145.0,11500.0,Student,Yes,Yes,EV,Sedan
CusID_23825,21.0,Female,Delhi,Married,4.0,156.0,117500.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_23826,15.0,Not_Specified,Budapest,Single,1.0,157.0,5600.0,Student,Yes,Yes,EV,Hatchback
CusID_23827,17.0,Not_Specified,San Francisco,Single,1.0,146.0,8700.0,Student,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23828,32.0,Female,Kolkata,Married,5.0,136.0,143940.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23829,18.0,Male,Kuala Lampur,Single,1.0,176.0,4500.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_23830,24.0,Female,Kuala Lampur,Married,5.0,140.0,104000.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_23831,17.0,Not_Specified,Paris,Single,1.0,139.0,6400.0,Service,Yes,Yes,Petrol,Compact Sedan
CusID_23832,50.0,Male,Kuala Lampur,Single,1.0,165.0,89300.0,Service,Yes,No,Hybrid,Sportscar
CusID_23833,33.0,Not_Specified,Mumbai,Married,5.0,151.0,129660.0,Business,Yes,No,Petrol,Station Wagon
CusID_23834,25.0,Male,Berlin,Married,3.0,151.0,160480.0,Business,No,No,Diesel,Pickup-Truck
CusID_23835,37.0,Female,Kolkata,Married,4.0,146.0,147390.0,Business,Yes,No,Diesel,Sports Sedan
CusID_23836,26.0,Male,Paris,Single,1.0,177.0,155500.0,Service,Yes,No,Diesel,Luxury Coupe
CusID_23837,33.0,Male,,Divorced,3.0,169.0,63460.0,Business,Yes,Yes,Diesel,Crossover
CusID_23838,25.0,Male,Paris,Divorced,4.0,156.0,72770.0,Business,Yes,Yes,Petrol,Sedan
CusID_23839,38.0,Male,Taipei,Married,5.0,145.0,42800.0,Business,Yes,Yes,Diesel,Pickup-Truck
CusID_23840,21.0,Female,Paris,Married,6.0,161.0,87920.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_23841,51.0,Female,Perth,Divorced,3.0,140.0,62200.0,Undisclosed,Yes,No,Petrol,Sports Sedan
CusID_23842,15.0,Not_Specified,Delhi,Single,1.0,150.0,2000.0,Student,Yes,Yes,Hybrid,Hatchback
CusID_23843,24.0,Female,Los Angeles,Married,5.0,155.0,51640.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_23844,31.0,Female,London,Married,4.0,141.0,155080.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_23845,18.0,Not_Specified,Budapest,Single,1.0,144.0,2500.0,Student,Yes,Yes,Hybrid,Hatchback
CusID_23846,39.0,Female,San Francisco,Married,5.0,,121870.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_23847,24.0,Female,Munich,Married,2.0,157.0,141900.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_23848,26.0,Male,Kolkata,Married,2.0,145.0,67200.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_23849,32.0,Male,Perth,Married,4.0,156.0,39210.0,Business,Yes,Yes,Petrol,Crossover
CusID_23850,28.0,Male,Vancouver,Divorced,4.0,164.0,101600.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_23851,34.0,Not_Specified,Perth,Single,1.0,140.0,40170.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_23852,21.0,Female,Kuala Lampur,,5.0,155.0,38800.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23853,24.0,Female,New York City,Married,3.0,154.0,139240.0,Business,Yes,No,Diesel,Sports Sedan
CusID_23854,39.0,Male,Paris,Married,4.0,154.0,20100.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_23855,31.0,Female,Vienna,Divorced,2.0,148.0,62800.0,Business,Yes,Yes,Petrol,Coupe
CusID_23856,30.0,Female,Berlin,Married,5.0,156.0,68630.0,Business,Yes,Yes,Diesel,Sports Sedan
CusID_23857,36.0,Male,Paris,Divorced,,179.0,271000.0,Undisclosed,Yes,No,EV,Luxury Sedan
CusID_23858,28.0,Female,Berlin,Divorced,4.0,157.0,155800.0,Service,Yes,No,Petrol,Station Wagon
CusID_23859,32.0,Male,Vancouver,Single,1.0,146.0,83910.0,Business,Yes,Yes,Diesel,Sportscar
CusID_23860,32.0,Male,Kuala Lampur,Single,1.0,177.0,133160.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_23861,27.0,Male,London,Divorced,2.0,151.0,139700.0,Business,Yes,No,Petrol,Sportscar
CusID_23862,25.0,Female,Delhi,Married,6.0,158.0,152400.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_23863,34.0,Male,Taipei,Married,4.0,152.0,110400.0,Service,Yes,No,Hybrid,Crossover
CusID_23864,26.0,Female,Barcelona,Divorced,4.0,154.0,74590.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_23865,22.0,Female,Paris,Married,4.0,162.0,38730.0,Business,Yes,Yes,Diesel,Sedan
CusID_23866,27.0,Not_Specified,Kolkata,Married,5.0,145.0,37540.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_23867,27.0,Female,Los Angeles,Married,2.0,142.0,,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_23868,39.0,Female,Delhi,Single,1.0,145.0,147660.0,Business,Yes,No,Diesel,Convertible
CusID_23869,32.0,Male,Los Angeles,Married,3.0,151.0,38500.0,Service,Yes,Yes,Diesel,Pickup-Truck
CusID_23870,28.0,Female,Kuala Lampur,Married,2.0,151.0,45720.0,Business,No,Yes,,Minivan
CusID_23871,34.0,Female,Paris,Married,3.0,141.0,53520.0,Business,Yes,Yes,Petrol,Crossover
CusID_23872,30.0,Male,Vancouver,Married,6.0,156.0,47800.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23873,16.0,Not_Specified,Toronto,Single,1.0,138.0,2800.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_23874,50.0,Male,Toronto,Married,4.0,173.0,147500.0,Service,Yes,No,Hybrid,Crossover
CusID_23875,15.0,Not_Specified,Chennai,Single,1.0,155.0,7300.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_23876,34.0,Female,Vienna,Married,5.0,142.0,8700.0,Service,Yes,Yes,Hybrid,Minivan
CusID_23877,24.0,Male,Delhi,Married,4.0,152.0,126670.0,Business,No,No,Diesel,Sports Utility Vehicle
CusID_23878,15.0,Female,London,Single,1.0,154.0,4100.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23879,15.0,Not_Specified,Perth,Single,1.0,158.0,8800.0,Student,Yes,Yes,EV,Compact Utility Vehicle
CusID_23880,20.0,Male,New York City,Single,1.0,144.0,2700.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_23881,38.0,Female,Kolkata,Divorced,3.0,140.0,447400.0,Undisclosed,No,No,Hybrid,Luxury Sedan
CusID_23882,40.0,Female,Toronto,Divorced,3.0,141.0,32700.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_23883,19.0,Male,London,Single,1.0,154.0,8400.0,Service,Yes,Yes,Petrol,Hatchback
CusID_23884,39.0,Male,Los Angeles,Married,3.0,159.0,147360.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_23885,21.0,Male,London,Married,2.0,169.0,44970.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_23886,31.0,Female,Los Angeles,Single,1.0,153.0,92620.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_23887,28.0,Female,Sydney,Single,1.0,142.0,162700.0,Service,Yes,No,Hybrid,Convertible
CusID_23888,29.0,Not_Specified,Berlin,Married,3.0,153.0,89520.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_23889,22.0,Not_Specified,Perth,Divorced,2.0,138.0,45780.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
